id,day,time,game_id,away_id,away_team,home_id,home_team,away_runs,home_runs
1072,151,1905,GM_1072,8,PHI,15,OAK,,
1073,151,1905,GM_1073,7,DET,16,OKC,,
1074,152,1905,GM_1074,3,PIT,1,WAS,,
1075,152,1905,GM_1075,4,BKN,2,NYC,,
1076,152,1905,GM_1076,7,DET,5,BOS,,
1077,152,1905,GM_1077,8,PHI,6,CLE,,
1078,152,1905,GM_1078,11,SDT,9,CHR,,
1079,152,1905,GM_1079,12,LAP,10,HOU,,
1080,152,1905,GM_1080,16,OKC,14,KCM,,
1081,152,1905,GM_1081,13,SFN,15,OAK,,
1082,153,1905,GM_1082,3,PIT,1,WAS,,
1083,153,1905,GM_1083,4,BKN,2,NYC,,
1084,153,1905,GM_1084,7,DET,5,BOS,,
1085,153,1905,GM_1085,8,PHI,6,CLE,,
1086,153,1905,GM_1086,11,SDT,9,CHR,,
1087,153,1905,GM_1087,12,LAP,10,HOU,,
1088,153,1905,GM_1088,16,OKC,14,KCM,,
1089,153,1905,GM_1089,13,SFN,15,OAK,,
1090,154,1905,GM_1090,3,PIT,1,WAS,,
1091,154,1905,GM_1091,4,BKN,2,NYC,,
1092,154,1905,GM_1092,7,DET,5,BOS,,
1093,154,1905,GM_1093,8,PHI,6,CLE,,
1094,154,1905,GM_1094,11,SDT,9,CHR,,
1095,154,1905,GM_1095,12,LAP,10,HOU,,
1096,154,1905,GM_1096,16,OKC,14,KCM,,
1097,154,1905,GM_1097,13,SFN,15,OAK,,
1098,155,1905,GM_1098,2,NYC,5,BOS,,
1099,155,1905,GM_1099,1,WAS,6,CLE,,
1100,155,1905,GM_1100,13,SFN,10,HOU,,
1101,155,1905,GM_1101,9,CHR,14,KCM,,
1102,156,1905,GM_1102,7,DET,4,BKN,,
1103,156,1905,GM_1103,2,NYC,5,BOS,,
1104,156,1905,GM_1104,1,WAS,6,CLE,,
1105,156,1905,GM_1105,3,PIT,8,PHI,,
1106,156,1905,GM_1106,13,SFN,10,HOU,,
1107,156,1905,GM_1107,15,OAK,12,LAP,,
1108,156,1905,GM_1108,9,CHR,14,KCM,,
1109,156,1905,GM_1109,11,SDT,16,OKC,,
1110,157,1905,GM_1110,7,DET,4,BKN,,
1111,157,1905,GM_1111,2,NYC,5,BOS,,
1112,157,1905,GM_1112,1,WAS,6,CLE,,
1113,157,1905,GM_1113,3,PIT,8,PHI,,
1114,157,1905,GM_1114,13,SFN,10,HOU,,
1115,157,1905,GM_1115,15,OAK,12,LAP,,
1116,157,1905,GM_1116,9,CHR,14,KCM,,
1117,157,1905,GM_1117,11,SDT,16,OKC,,
1118,158,1905,GM_1118,7,DET,4,BKN,,
1119,158,1905,GM_1119,3,PIT,8,PHI,,
1120,158,1905,GM_1120,15,OAK,12,LAP,,
1121,158,1905,GM_1121,11,SDT,16,OKC,,
1122,159,1905,GM_1122,5,BOS,3,PIT,,
1123,159,1905,GM_1123,6,CLE,4,BKN,,
1124,159,1905,GM_1124,1,WAS,7,DET,,
1125,159,1905,GM_1125,2,NYC,8,PHI,,
1126,159,1905,GM_1126,14,KCM,12,LAP,,
1127,159,1905,GM_1127,11,SDT,13,SFN,,
1128,159,1905,GM_1128,9,CHR,15,OAK,,
1129,159,1905,GM_1129,10,HOU,16,OKC,,
1130,160,1905,GM_1130,5,BOS,3,PIT,,
1131,160,1905,GM_1131,6,CLE,4,BKN,,
1132,160,1905,GM_1132,1,WAS,7,DET,,
1133,160,1905,GM_1133,2,NYC,8,PHI,,
1134,160,1905,GM_1134,14,KCM,12,LAP,,
1135,160,1905,GM_1135,11,SDT,13,SFN,,
1136,160,1905,GM_1136,9,CHR,15,OAK,,
1137,160,1905,GM_1137,10,HOU,16,OKC,,
1138,161,1905,GM_1138,5,BOS,3,PIT,,
1139,161,1905,GM_1139,6,CLE,4,BKN,,
1140,161,1905,GM_1140,1,WAS,7,DET,,
1141,161,1905,GM_1141,2,NYC,8,PHI,,
1142,161,1905,GM_1142,14,KCM,12,LAP,,
1143,161,1905,GM_1143,11,SDT,13,SFN,,
1144,161,1905,GM_1144,9,CHR,15,OAK,,
1145,161,1905,GM_1145,10,HOU,16,OKC,,
1146,162,1905,GM_1146,6,CLE,7,DET,,
1147,162,1905,GM_1147,5,BOS,8,PHI,,
1148,162,1905,GM_1148,16,OKC,13,SFN,,
1149,162,1905,GM_1149,14,KCM,15,OAK,,
1150,163,1905,GM_1150,2,NYC,3,PIT,,
1151,163,1905,GM_1151,1,WAS,4,BKN,,
1152,163,1905,GM_1152,6,CLE,7,DET,,
1153,163,1905,GM_1153,5,BOS,8,PHI,,
1154,163,1905,GM_1154,12,LAP,9,CHR,,
1155,163,1905,GM_1155,10,HOU,11,SDT,,
1156,163,1905,GM_1156,16,OKC,13,SFN,,
1157,163,1905,GM_1157,14,KCM,15,OAK,,
1158,164,1905,GM_1158,2,NYC,3,PIT,,
1159,164,1905,GM_1159,1,WAS,4,BKN,,
1160,164,1905,GM_1160,6,CLE,7,DET,,
1161,164,1905,GM_1161,5,BOS,8,PHI,,
1162,164,1905,GM_1162,12,LAP,9,CHR,,
1163,164,1905,GM_1163,10,HOU,11,SDT,,
1164,164,1905,GM_1164,16,OKC,13,SFN,,
1165,164,1905,GM_1165,14,KCM,15,OAK,,
1166,165,1905,GM_1166,2,NYC,3,PIT,,
1167,165,1905,GM_1167,1,WAS,4,BKN,,
1168,165,1905,GM_1168,6,CLE,7,DET,,
1169,165,1905,GM_1169,12,LAP,9,CHR,,
1170,165,1905,GM_1170,10,HOU,11,SDT,,
1171,165,1905,GM_1171,14,KCM,15,OAK,,
1172,166,1905,GM_1172,5,BOS,1,WAS,,
1173,166,1905,GM_1173,6,CLE,2,NYC,,
1174,166,1905,GM_1174,7,DET,3,PIT,,
1175,166,1905,GM_1175,8,PHI,4,BKN,,
1176,166,1905,GM_1176,13,SFN,9,CHR,,
1177,166,1905,GM_1177,14,KCM,10,HOU,,
1178,166,1905,GM_1178,15,OAK,11,SDT,,
1179,166,1905,GM_1179,16,OKC,12,LAP,,
1180,167,1905,GM_1180,5,BOS,1,WAS,,
1181,167,1905,GM_1181,6,CLE,2,NYC,,
1182,167,1905,GM_1182,7,DET,3,PIT,,
1183,167,1905,GM_1183,8,PHI,4,BKN,,
1184,167,1905,GM_1184,13,SFN,9,CHR,,
1185,167,1905,GM_1185,14,KCM,10,HOU,,
1186,167,1905,GM_1186,15,OAK,11,SDT,,
1187,167,1905,GM_1187,16,OKC,12,LAP,,
1188,168,1905,GM_1188,5,BOS,1,WAS,,
1189,168,1905,GM_1189,6,CLE,2,NYC,,
1190,168,1905,GM_1190,7,DET,3,PIT,,
1191,168,1905,GM_1191,8,PHI,4,BKN,,
1192,168,1905,GM_1192,13,SFN,9,CHR,,
1193,168,1905,GM_1193,14,KCM,10,HOU,,
1194,168,1905,GM_1194,15,OAK,11,SDT,,
1195,168,1905,GM_1195,16,OKC,12,LAP,,
1196,169,1905,GM_1196,4,BKN,5,BOS,,
1197,169,1905,GM_1197,3,PIT,6,CLE,,
1198,169,1905,GM_1198,2,NYC,7,DET,,
1199,169,1905,GM_1199,1,WAS,8,PHI,,
1200,169,1905,GM_1200,12,LAP,13,SFN,,
1201,169,1905,GM_1201,11,SDT,14,KCM,,
1202,169,1905,GM_1202,10,HOU,15,OAK,,
1203,169,1905,GM_1203,9,CHR,16,OKC,,
1204,170,1905,GM_1204,4,BKN,5,BOS,,
1205,170,1905,GM_1205,3,PIT,6,CLE,,
1206,170,1905,GM_1206,2,NYC,7,DET,,
1207,170,1905,GM_1207,1,WAS,8,PHI,,
1208,170,1905,GM_1208,12,LAP,13,SFN,,
1209,170,1905,GM_1209,11,SDT,14,KCM,,
1210,170,1905,GM_1210,10,HOU,15,OAK,,
1211,170,1905,GM_1211,9,CHR,16,OKC,,
1212,171,1905,GM_1212,4,BKN,5,BOS,,
1213,171,1905,GM_1213,3,PIT,6,CLE,,
1214,171,1905,GM_1214,2,NYC,7,DET,,
1215,171,1905,GM_1215,1,WAS,8,PHI,,
1216,171,1905,GM_1216,12,LAP,13,SFN,,
1217,171,1905,GM_1217,11,SDT,14,KCM,,
1218,171,1905,GM_1218,10,HOU,15,OAK,,
1219,171,1905,GM_1219,9,CHR,16,OKC,,
1220,172,1905,GM_1220,1,WAS,2,NYC,,
1221,172,1905,GM_1221,7,DET,8,PHI,,
1222,172,1905,GM_1222,9,CHR,10,HOU,,
1223,172,1905,GM_1223,13,SFN,14,KCM,,
1224,172,1905,GM_1224,15,OAK,16,OKC,,
1225,173,1905,GM_1225,1,WAS,2,NYC,,
1226,173,1905,GM_1226,3,PIT,4,BKN,,
1227,173,1905,GM_1227,6,CLE,5,BOS,,
1228,173,1905,GM_1228,7,DET,8,PHI,,
1229,173,1905,GM_1229,9,CHR,10,HOU,,
1230,173,1905,GM_1230,11,SDT,12,LAP,,
1231,173,1905,GM_1231,13,SFN,14,KCM,,
1232,173,1905,GM_1232,15,OAK,16,OKC,,
1233,174,1905,GM_1233,1,WAS,2,NYC,,
1234,174,1905,GM_1234,3,PIT,4,BKN,,
1235,174,1905,GM_1235,6,CLE,5,BOS,,
1236,174,1905,GM_1236,7,DET,8,PHI,,
1237,174,1905,GM_1237,9,CHR,10,HOU,,
1238,174,1905,GM_1238,11,SDT,12,LAP,,
1239,174,1905,GM_1239,13,SFN,14,KCM,,
1240,174,1905,GM_1240,15,OAK,16,OKC,,
1241,175,1905,GM_1241,1,WAS,2,NYC,,
1242,175,1905,GM_1242,3,PIT,4,BKN,,
1243,175,1905,GM_1243,6,CLE,5,BOS,,
1244,175,1905,GM_1244,7,DET,8,PHI,,
1245,175,1905,GM_1245,9,CHR,10,HOU,,
1246,175,1905,GM_1246,11,SDT,12,LAP,,
1247,175,1905,GM_1247,13,SFN,14,KCM,,
1248,175,1905,GM_1248,15,OAK,16,OKC,,
1249,176,1905,GM_1249,2,NYC,4,BKN,,
1250,176,1905,GM_1250,6,CLE,8,PHI,,
1251,176,1905,GM_1251,10,HOU,12,LAP,,
1252,176,1905,GM_1252,14,KCM,16,OKC,,
1253,177,1905,GM_1253,1,WAS,3,PIT,,
1254,177,1905,GM_1254,2,NYC,4,BKN,,
1255,177,1905,GM_1255,5,BOS,7,DET,,
1256,177,1905,GM_1256,6,CLE,8,PHI,,
1257,177,1905,GM_1257,9,CHR,11,SDT,,
1258,177,1905,GM_1258,10,HOU,12,LAP,,
1259,177,1905,GM_1259,13,SFN,15,OAK,,
1260,177,1905,GM_1260,14,KCM,16,OKC,,
1261,178,1905,GM_1261,1,WAS,3,PIT,,
1262,178,1905,GM_1262,2,NYC,4,BKN,,
1263,178,1905,GM_1263,5,BOS,7,DET,,
1264,178,1905,GM_1264,6,CLE,8,PHI,,
1265,178,1905,GM_1265,9,CHR,11,SDT,,
1266,178,1905,GM_1266,10,HOU,12,LAP,,
1267,178,1905,GM_1267,13,SFN,15,OAK,,
1268,178,1905,GM_1268,14,KCM,16,OKC,,
1269,179,1905,GM_1269,1,WAS,3,PIT,,
1270,179,1905,GM_1270,5,BOS,7,DET,,
1271,179,1905,GM_1271,9,CHR,11,SDT,,
1272,179,1905,GM_1272,13,SFN,15,OAK,,
1273,180,1905,GM_1273,6,CLE,1,WAS,,
1274,180,1905,GM_1274,5,BOS,2,NYC,,
1275,180,1905,GM_1275,8,PHI,3,PIT,,
1276,180,1905,GM_1276,4,BKN,7,DET,,
1277,180,1905,GM_1277,14,KCM,9,CHR,,
1278,180,1905,GM_1278,16,OKC,11,SDT,,
1279,180,1905,GM_1279,10,HOU,13,SFN,,
1280,180,1905,GM_1280,12,LAP,15,OAK,,
1281,181,1905,GM_1281,6,CLE,1,WAS,,
1282,181,1905,GM_1282,5,BOS,2,NYC,,
1283,181,1905,GM_1283,8,PHI,3,PIT,,
1284,181,1905,GM_1284,4,BKN,7,DET,,
1285,181,1905,GM_1285,14,KCM,9,CHR,,
1286,181,1905,GM_1286,16,OKC,11,SDT,,
1287,181,1905,GM_1287,10,HOU,13,SFN,,
1288,181,1905,GM_1288,12,LAP,15,OAK,,
1289,182,1905,GM_1289,6,CLE,1,WAS,,
1290,182,1905,GM_1290,5,BOS,2,NYC,,
1291,182,1905,GM_1291,8,PHI,3,PIT,,
1292,182,1905,GM_1292,4,BKN,7,DET,,
1293,182,1905,GM_1293,14,KCM,9,CHR,,
1294,182,1905,GM_1294,16,OKC,11,SDT,,
1295,182,1905,GM_1295,10,HOU,13,SFN,,
1296,182,1905,GM_1296,12,LAP,15,OAK,,
